rating_date,team_id,elo_rating
2008-10-01,FRA,1925.94
2008-10-01,CRO,1914.29
2008-10-01,MEX,1909.74
2008-10-01,USA,1869.2
2008-10-01,POR,1865.1
2008-10-01,CZE,1864.89
2008-10-01,URU,1860.02
2008-10-01,JPN,1853.62
2008-10-01,IRN,1838.57
2008-10-01,TUR,1832.18
2008-10-01,EGY,1827.73
2008-10-01,KSA,1827.62
2008-10-01,AUS,1827.31
2008-10-01,SUI,1810.08
2008-10-01,PAR,1801.33
2008-10-01,GHA,1800.77
2008-10-01,COL,1762.58
2008-10-01,CIV,1761.84
2008-10-01,SWE,1760.99
2008-10-01,KOR,1749.89
2008-10-01,ECU,1747.75
2008-10-01,MAR,1741.41
2008-10-01,SCO,1731.71
2008-10-01,NOR,1715.26
2008-10-01,TUN,1707.9
2008-10-01,NZL,1695.16
2008-10-01,AUT,1673.0
2008-10-01,BEL,1656.16
2008-10-01,QAT,1655.49
2008-10-01,SEN,1648.96
2008-10-01,UZB,1627.92
2008-10-01,RSA,1624.35
2008-10-01,CAN,1621.9
2008-10-01,IRQ,1618.84
2008-10-01,JAM,1600.99
2008-10-01,JOR,1591.95
2008-10-01,BIH,1577.25
2008-10-01,PAN,1571.91
2008-10-01,ALG,1558.2
2008-10-01,COD,1549.17
2008-10-01,HAI,1520.11
2008-10-01,CPV,1434.87
2008-10-01,CUW,1392.87
2009-01-01,ESP,2130.57
2009-01-01,BRA,2039.19
2009-01-01,NED,2036.73
2009-01-01,GER,2015.13
2009-01-01,ENG,2008.58
2009-01-01,ITA,1991.62
2009-01-01,ARG,1991.31
2009-01-01,FRA,1929.66
2009-01-01,CRO,1910.32
2009-01-01,MEX,1863.5
2009-01-01,USA,1861.63
2009-01-01,JPN,1855.22
2009-01-01,CZE,1851.56
2009-01-01,AUS,1849.57
2009-01-01,URU,1846.28
2009-01-01,SUI,1838.12
2009-01-01,TUR,1836.96
2009-01-01,EGY,1834.69
2009-01-01,POR,1834.35
2009-01-01,PAR,1831.33
2009-01-01,IRN,1807.87
2009-01-01,KOR,1805.39
2009-01-01,KSA,1791.15
2009-01-01,GHA,1777.68
2009-01-01,CIV,1766.86
2009-01-01,MAR,1758.79
2009-01-01,SWE,1757.25
2009-01-01,COL,1756.99
2009-01-01,SCO,1725.38
2009-01-01,ECU,1723.0
2009-01-01,JAM,1720.26
2009-01-01,TUN,1705.32
2009-01-01,NOR,1700.53
2009-01-01,RSA,1673.22
2009-01-01,NZL,1668.7
2009-01-01,BEL,1651.93
2009-01-01,SEN,1641.36
2009-01-01,AUT,1629.27
2009-01-01,QAT,1621.12
2009-01-01,UZB,1619.28
2009-01-01,IRQ,1615.44
2009-01-01,BIH,1605.49
2009-01-01,CAN,1594.53
2009-01-01,PAN,1571.91
2009-01-01,JOR,1569.01
2009-01-01,ALG,1552.85
2009-01-01,COD,1528.99
2009-01-01,HAI,1509.64
2009-01-01,CPV,1414.78
2009-01-01,CUW,1348.32
2009-04-01,ESP,2149.76
2009-04-01,BRA,2047.42
2009-04-01,NED,2033.52
2009-04-01,ARG,2019.45
2009-04-01,ENG,2000.01
2009-04-01,GER,1989.94
2009-04-01,ITA,1976.75
2009-04-01,CRO,1923.52
2009-04-01,FRA,1915.95
2009-04-01,USA,1881.68
2009-04-01,URU,1872.88
2009-04-01,JPN,1858.28
2009-04-01,MEX,1855.01
2009-04-01,POR,1852.93
2009-04-01,SUI,1839.3
2009-04-01,CZE,1837.95
2009-04-01,TUR,1829.7
2009-04-01,EGY,1825.01
2009-04-01,PAR,1816.19
2009-04-01,AUS,1812.72
2009-04-01,IRN,1812.34
2009-04-01,KOR,1801.66
2009-04-01,KSA,1797.1
2009-04-01,GHA,1784.22
2009-04-01,SWE,1783.19
2009-04-01,CIV,1776.79
2009-04-01,MAR,1753.06
2009-04-01,COL,1751.97
2009-04-01,ECU,1734.21
2009-04-01,TUN,1722.98
2009-04-01,JAM,1722.81
2009-04-01,SCO,1717.46
2009-04-01,NOR,1708.76
2009-04-01,RSA,1670.99
2009-04-01,BEL,1644.37
2009-04-01,NZL,1642.45
2009-04-01,UZB,1641.93
2009-04-01,BIH,1632.18
2009-04-01,SEN,1625.72
2009-04-01,QAT,1617.77
2009-04-01,AUT,1615.22
2009-04-01,PAN,1611.29
2009-04-01,CAN,1594.53
2009-04-01,IRQ,1576.51
2009-04-01,ALG,1559.65
2009-04-01,JOR,1553.06
2009-04-01,COD,1528.99
2009-04-01,HAI,1469.35
2009-04-01,CPV,1458.81
2009-04-01,CUW,1348.32
2009-07-01,ESP,2125.88
2009-07-01,BRA,2115.52
2009-07-01,NED,2044.9
2009-07-01,ENG,2010.65
2009-07-01,GER,1988.51
2009-07-01,ITA,1955.14
2009-07-01,ARG,1939.16
2009-07-01,CRO,1920.07
2009-07-01,FRA,1911.5
2009-07-01,USA,1903.23
2009-07-01,JPN,1872.93
2009-07-01,URU,1851.88
2009-07-01,AUS,1851.73
2009-07-01,POR,1844.29
2009-07-01,SUI,1843.61
2009-07-01,MEX,1826.28
2009-07-01,TUR,1817.79
2009-07-01,CZE,1816.19
2009-07-01,KOR,1814.25
2009-07-01,GHA,1809.93
2009-07-01,CIV,1805.46
2009-07-01,EGY,1793.77
2009-07-01,KSA,1790.8
2009-07-01,PAR,1783.57
2009-07-01,IRN,1783.18
2009-07-01,COL,1753.54
2009-07-01,SWE,1751.66
2009-07-01,ECU,1751.5
2009-07-01,TUN,1746.83
2009-07-01,MAR,1745.84
2009-07-01,SCO,1723.81
2009-07-01,JAM,1722.58
2009-07-01,NOR,1710.95
2009-07-01,RSA,1694.0
2009-07-01,BIH,1666.41
2009-07-01,QAT,1657.71
2009-07-01,SEN,1633.08
2009-07-01,CAN,1629.93
2009-07-01,AUT,1629.9
2009-07-01,BEL,1624.63
2009-07-01,ALG,1615.68
2009-07-01,UZB,1613.6
2009-07-01,NZL,1588.53
2009-07-01,PAN,1579.84
2009-07-01,IRQ,1575.09
2009-07-01,JOR,1547.93
2009-07-01,COD,1508.79
2009-07-01,HAI,1476.81
2009-07-01,CPV,1458.81
2009-07-01,CUW,1348.32
2009-10-01,BRA,2136.04
2009-10-01,ESP,2131.46
2009-10-01,NED,2061.34
2009-10-01,ENG,2035.88
2009-10-01,GER,1998.46
2009-10-01,ITA,1966.21
2009-10-01,ARG,1934.29
2009-10-01,CRO,1909.06
2009-10-01,FRA,1904.86
2009-10-01,MEX,1898.46
2009-10-01,USA,1887.5
2009-10-01,JPN,1872.08
2009-10-01,SUI,1854.91
2009-10-01,KOR,1853.51
2009-10-01,POR,1852.33
2009-10-01,AUS,1850.13
2009-10-01,TUR,1842.82
2009-10-01,URU,1823.78
2009-10-01,CZE,1821.25
2009-10-01,CIV,1812.3
2009-10-01,PAR,1800.25
2009-10-01,EGY,1795.02
2009-10-01,GHA,1793.77
2009-10-01,SWE,1775.21
2009-10-01,KSA,1774.02
2009-10-01,COL,1770.56
2009-10-01,TUN,1751.38
2009-10-01,IRN,1750.13
2009-10-01,ECU,1741.97
2009-10-01,NOR,1739.69
2009-10-01,MAR,1727.2
2009-10-01,JAM,1709.9
2009-10-01,SCO,1708.0
2009-10-01,BIH,1671.66
2009-10-01,RSA,1668.29
2009-10-01,QAT,1661.68
2009-10-01,CAN,1659.55
2009-10-01,ALG,1649.18
2009-10-01,SEN,1639.12
2009-10-01,AUT,1629.11
2009-10-01,UZB,1619.42
2009-10-01,NZL,1607.94
2009-10-01,IRQ,1595.97
2009-10-01,BEL,1587.17
2009-10-01,PAN,1578.38
2009-10-01,JOR,1521.16
2009-10-01,COD,1498.94
2009-10-01,HAI,1497.18
2009-10-01,CPV,1475.77
2009-10-01,CUW,1348.32
2010-01-01,ESP,2146.09
2010-01-01,BRA,2111.92
2010-01-01,NED,2038.81
2010-01-01,ENG,2005.36
2010-01-01,GER,1990.62
2010-01-01,ITA,1974.33
2010-01-01,FRA,1919.97
2010-01-01,CRO,1917.27
2010-01-01,ARG,1904.85
2010-01-01,MEX,1896.76
2010-01-01,JPN,1887.91
2010-01-01,POR,1881.05
2010-01-01,AUS,1878.25
2010-01-01,KOR,1845.37
2010-01-01,USA,1844.71
2010-01-01,URU,1834.12
2010-01-01,SUI,1831.43
2010-01-01,CIV,1819.44
2010-01-01,TUR,1810.56
2010-01-01,EGY,1790.26
2010-01-01,KSA,1781.37
2010-01-01,COL,1778.45
2010-01-01,CZE,1776.71
2010-01-01,NOR,1770.81
2010-01-01,SWE,1766.52
2010-01-01,GHA,1754.79
2010-01-01,PAR,1754.63
2010-01-01,ECU,1720.43
2010-01-01,TUN,1718.77
2010-01-01,JAM,1706.69
2010-01-01,IRN,1694.46
2010-01-01,MAR,1682.88
2010-01-01,ALG,1666.93
2010-01-01,SCO,1665.45
2010-01-01,BIH,1664.08
2010-01-01,BEL,1647.38
2010-01-01,QAT,1639.5
2010-01-01,RSA,1637.75
2010-01-01,UZB,1637.63
2010-01-01,NZL,1634.85
2010-01-01,AUT,1631.24
2010-01-01,SEN,1628.98
2010-01-01,IRQ,1616.48
2010-01-01,CAN,1615.42
2010-01-01,PAN,1578.38
2010-01-01,JOR,1510.12
2010-01-01,COD,1504.63
2010-01-01,HAI,1497.18
2010-01-01,CPV,1475.77
2010-01-01,CUW,1315.64
2010-04-01,ESP,2155.71
2010-04-01,BRA,2118.5
2010-04-01,NED,2045.61
2010-04-01,ENG,2022.68
2010-04-01,GER,1972.67
2010-04-01,ITA,1966.19
2010-04-01,ARG,1939.34
2010-04-01,CRO,1922.51
2010-04-01,FRA,1910.34
2010-04-01,EGY,1906.6
2010-04-01,MEX,1906.01
2010-04-01,POR,1893.47
2010-04-01,AUS,1870.56
2010-04-01,JPN,1862.57
2010-04-01,URU,1856.45
2010-04-01,KOR,1842.81
2010-04-01,TUR,1834.11
2010-04-01,USA,1818.97
2010-04-01,SUI,1809.1
2010-04-01,SWE,1784.95
2010-04-01,NOR,1782.03
2010-04-01,KSA,1781.37
2010-04-01,CIV,1780.21
2010-04-01,COL,1778.45
2010-04-01,CZE,1757.06
2010-04-01,PAR,1749.94
2010-04-01,GHA,1736.31
2010-04-01,IRN,1730.63
2010-04-01,ECU,1720.43
2010-04-01,JAM,1710.52
2010-04-01,TUN,1695.67
2010-04-01,SCO,1685.1
2010-04-01,BIH,1682.93
2010-04-01,MAR,1682.88
2010-04-01,SEN,1660.38
2010-04-01,AUT,1654.37
2010-04-01,RSA,1646.9
2010-04-01,BEL,1642.14
2010-04-01,NZL,1627.05
2010-04-01,UZB,1618.35
2010-04-01,IRQ,1616.48
2010-04-01,QAT,1615.77
2010-04-01,ALG,1615.56
2010-04-01,CAN,1604.28
2010-04-01,PAN,1596.46
2010-04-01,JOR,1506.19
2010-04-01,HAI,1498.45
2010-04-01,COD,1495.23
2010-04-01,CPV,1475.77
2010-04-01,CUW,1315.64
2010-07-01,ESP,2153.1
2010-07-01,BRA,2145.49
2010-07-01,NED,2103.94
2010-07-01,ARG,2053.59
2010-07-01,GER,2048.49
2010-07-01,URU,1965.98
2010-07-01,ENG,1958.72
2010-07-01,CRO,1923.43
2010-07-01,POR,1914.43
2010-07-01,EGY,1906.6
2010-07-01,MEX,1883.86
2010-07-01,ITA,1859.46
2010-07-01,AUS,1855.48
2010-07-01,JPN,1841.86
2010-07-01,TUR,1836.49
2010-07-01,CIV,1819.84
2010-07-01,USA,1818.34
2010-07-01,SUI,1818.07
2010-07-01,KOR,1810.25
2010-07-01,SWE,1809.85
2010-07-01,PAR,1807.51
2010-07-01,GHA,1804.92
2010-07-01,FRA,1804.2
2010-07-01,KSA,1784.97
2010-07-01,NOR,1776.27
2010-07-01,CZE,1772.54
2010-07-01,RSA,1766.34
2010-07-01,COL,1760.79
2010-07-01,IRN,1730.63
2010-07-01,TUN,1713.24
2010-07-01,ECU,1712.44
2010-07-01,SCO,1685.1
2010-07-01,JAM,1683.8
2010-07-01,MAR,1682.88
2010-07-01,NZL,1666.7
2010-07-01,BEL,1660.9
2010-07-01,BIH,1660.48
2010-07-01,AUT,1649.09
2010-07-01,SEN,1641.74
2010-07-01,IRQ,1616.48
2010-07-01,QAT,1615.77
2010-07-01,ALG,1606.31
2010-07-01,CAN,1603.98
2010-07-01,PAN,1596.46
2010-07-01,UZB,1583.41
2010-07-01,JOR,1506.19
2010-07-01,HAI,1494.33
2010-07-01,CPV,1488.28
2010-07-01,COD,1487.96
2010-07-01,CUW,1315.64
2010-10-01,ESP,2162.18
2010-10-01,BRA,2118.93
2010-10-01,NED,2117.43
2010-10-01,GER,2091.46
2010-10-01,ARG,2044.38
2010-10-01,ENG,1986.27
2010-10-01,URU,1924.41
2010-10-01,CRO,1912.74
2010-10-01,EGY,1897.16
2010-10-01,POR,1883.85
2010-10-01,MEX,1883.62
2010-10-01,TUR,1865.79
2010-10-01,JPN,1860.18
2010-10-01,ITA,1848.81
2010-10-01,CIV,1840.88
2010-10-01,SWE,1838.2
2010-10-01,AUS,1835.46
2010-10-01,NOR,1817.22
2010-10-01,SUI,1812.71
2010-10-01,USA,1811.33
2010-10-01,KOR,1804.74
2010-10-01,GHA,1803.13
2010-10-01,PAR,1800.24
2010-10-01,KSA,1789.38
2010-10-01,IRN,1788.02
2010-10-01,RSA,1787.35
2010-10-01,FRA,1783.55
2010-10-01,COL,1764.68
2010-10-01,CZE,1761.23
2010-10-01,ECU,1718.86
2010-10-01,JAM,1699.85
2010-10-01,TUN,1684.59
2010-10-01,MAR,1674.27
2010-10-01,NZL,1666.7
2010-10-01,SCO,1666.18
2010-10-01,SEN,1662.97
2010-10-01,PAN,1657.59
2010-10-01,AUT,1650.78
2010-10-01,BIH,1645.78
2010-10-01,BEL,1635.7
2010-10-01,QAT,1623.08
2010-10-01,IRQ,1618.9
2010-10-01,CAN,1602.95
2010-10-01,ALG,1587.82
2010-10-01,JOR,1575.13
2010-10-01,UZB,1565.77
2010-10-01,CPV,1499.33
2010-10-01,HAI,1494.33
2010-10-01,COD,1471.18
2010-10-01,CUW,1315.64
2011-01-01,NED,2131.51
2011-01-01,ESP,2119.45
2011-01-01,BRA,2113.53
2011-01-01,GER,2093.76
2011-01-01,ARG,2041.74
2011-01-01,ENG,1953.46
2011-01-01,POR,1950.16
2011-01-01,CRO,1932.23
2011-01-01,URU,1916.0
2011-01-01,JPN,1879.16
2011-01-01,MEX,1877.45
2011-01-01,EGY,1867.83
2011-01-01,ITA,1855.18
2011-01-01,SWE,1839.33
2011-01-01,NOR,1827.28
2011-01-01,FRA,1826.68
2011-01-01,AUS,1824.17
2011-01-01,TUR,1823.14
2011-01-01,USA,1819.22
2011-01-01,KOR,1814.95
2011-01-01,CIV,1811.42
2011-01-01,PAR,1807.63
2011-01-01,SUI,1807.38
2011-01-01,GHA,1790.69
2011-01-01,COL,1774.28
2011-01-01,CZE,1773.86
2011-01-01,IRN,1768.31
2011-01-01,RSA,1761.27
2011-01-01,KSA,1743.56
2011-01-01,JAM,1741.15
2011-01-01,ECU,1734.54
2011-01-01,SEN,1681.91
2011-01-01,BEL,1681.28
2011-01-01,MAR,1676.26
2011-01-01,TUN,1668.93
2011-01-01,IRQ,1667.0
2011-01-01,BIH,1664.84
2011-01-01,PAN,1661.07
2011-01-01,SCO,1658.58
2011-01-01,AUT,1653.81
2011-01-01,NZL,1652.96
2011-01-01,QAT,1618.26
2011-01-01,CAN,1612.54
2011-01-01,UZB,1583.5
2011-01-01,JOR,1560.29
2011-01-01,ALG,1539.37
2011-01-01,CPV,1506.62
2011-01-01,HAI,1492.73
2011-01-01,COD,1464.04
2011-01-01,CUW,1312.74
2011-04-01,NED,2140.56
2011-04-01,ESP,2128.68
2011-04-01,BRA,2092.25
2011-04-01,GER,2061.77
2011-04-01,ARG,2038.1
2011-04-01,ENG,1959.73
2011-04-01,POR,1943.95
2011-04-01,CRO,1914.76
2011-04-01,JPN,1906.15
2011-04-01,MEX,1897.52
2011-04-01,ITA,1894.23
2011-04-01,URU,1887.18
2011-04-01,EGY,1873.53
2011-04-01,KOR,1865.0
2011-04-01,AUS,1862.24
2011-04-01,FRA,1855.77
2011-04-01,SWE,1854.73
2011-04-01,TUR,1835.32
2011-04-01,CIV,1821.79
2011-04-01,USA,1815.66
2011-04-01,GHA,1809.4
2011-04-01,IRN,1809.04
2011-04-01,PAR,1807.04
2011-04-01,NOR,1806.8
2011-04-01,SUI,1789.9
2011-04-01,RSA,1785.9
2011-04-01,COL,1776.34
2011-04-01,CZE,1759.59
2011-04-01,JAM,1723.66
2011-04-01,SEN,1718.3
2011-04-01,ECU,1712.45
2011-04-01,BEL,1710.42
2011-04-01,PAN,1697.2
2011-04-01,KSA,1678.16
2011-04-01,SCO,1675.05
2011-04-01,BIH,1672.79
2011-04-01,MAR,1664.26
2011-04-01,QAT,1657.29
2011-04-01,NZL,1656.45
2011-04-01,TUN,1652.55
2011-04-01,CAN,1621.93
2011-04-01,IRQ,1620.32
2011-04-01,AUT,1619.23
2011-04-01,UZB,1610.07
2011-04-01,JOR,1596.62
2011-04-01,ALG,1560.32
2011-04-01,CPV,1537.04
2011-04-01,COD,1485.74
2011-04-01,HAI,1479.02
2011-04-01,CUW,1312.74
2011-07-01,ESP,2141.28
2011-07-01,NED,2129.0
2011-07-01,BRA,2097.73
2011-07-01,GER,2073.15
2011-07-01,ARG,1973.08
2011-07-01,POR,1953.31
2011-07-01,ENG,1952.93
2011-07-01,MEX,1925.2
2011-07-01,CRO,1917.85
2011-07-01,URU,1893.86
2011-07-01,JPN,1892.03
2011-07-01,KOR,1888.97
2011-07-01,FRA,1883.27
2011-07-01,ITA,1873.73
2011-07-01,SWE,1871.35
2011-07-01,EGY,1869.97
2011-07-01,AUS,1869.77
2011-07-01,TUR,1830.15
2011-07-01,CIV,1828.26
2011-07-01,PAR,1820.87
2011-07-01,USA,1819.0
2011-07-01,IRN,1809.04
2011-07-01,NOR,1803.95
2011-07-01,GHA,1801.81
2011-07-01,SUI,1796.7
2011-07-01,COL,1795.06
2011-07-01,RSA,1793.02
2011-07-01,CZE,1762.65
2011-07-01,JAM,1735.64
2011-07-01,ECU,1727.84
2011-07-01,BEL,1715.59
2011-07-01,PAN,1714.8
2011-07-01,MAR,1684.21
2011-07-01,SEN,1683.71
2011-07-01,SCO,1682.25
2011-07-01,KSA,1678.16
2011-07-01,BIH,1668.46
2011-07-01,TUN,1667.53
2011-07-01,QAT,1657.29
2011-07-01,CAN,1634.3
2011-07-01,NZL,1633.91
2011-07-01,AUT,1633.86
2011-07-01,IRQ,1603.21
2011-07-01,JOR,1596.62
2011-07-01,UZB,1591.03
2011-07-01,ALG,1540.37
2011-07-01,CPV,1514.02
2011-07-01,COD,1490.56
2011-07-01,HAI,1479.02
2011-07-01,CUW,1312.74
2011-10-01,NED,2131.49
2011-10-01,ESP,2124.63
2011-10-01,GER,2079.78
2011-10-01,BRA,2063.62
2011-10-01,URU,1979.48
2011-10-01,ENG,1965.44
2011-10-01,POR,1959.77
2011-10-01,ARG,1959.71
2011-10-01,CRO,1926.13
2011-10-01,JPN,1911.67
2011-10-01,ITA,1906.38
2011-10-01,AUS,1890.08
2011-10-01,FRA,1883.04
2011-10-01,SWE,1861.32
2011-10-01,KOR,1858.98
2011-10-01,MEX,1854.76
2011-10-01,PAR,1843.79
2011-10-01,CIV,1842.12
2011-10-01,EGY,1841.68
2011-10-01,TUR,1831.17
2011-10-01,COL,1820.67
2011-10-01,IRN,1815.59
2011-10-01,SUI,1812.58
2011-10-01,NOR,1804.17
2011-10-01,GHA,1797.59
2011-10-01,USA,1779.69
2011-10-01,RSA,1778.81
2011-10-01,ECU,1774.15
2011-10-01,CZE,1769.93
2011-10-01,BEL,1724.92
2011-10-01,SCO,1713.01
2011-10-01,PAN,1711.73
2011-10-01,BIH,1710.15
2011-10-01,MAR,1695.06
2011-10-01,JAM,1680.75
2011-10-01,TUN,1673.34
2011-10-01,SEN,1672.92
2011-10-01,KSA,1666.74
2011-10-01,JOR,1653.71
2011-10-01,CAN,1643.99
2011-10-01,NZL,1633.91
2011-10-01,UZB,1625.75
2011-10-01,AUT,1624.92
2011-10-01,IRQ,1603.08
2011-10-01,QAT,1592.28
2011-10-01,ALG,1535.2
2011-10-01,HAI,1496.97
2011-10-01,CPV,1491.42
2011-10-01,COD,1467.45
2011-10-01,CUW,1255.98
2012-01-01,GER,2110.2
2012-01-01,ESP,2098.35
2012-01-01,BRA,2086.01
2012-01-01,NED,2069.37
2012-01-01,URU,2010.07
2012-01-01,ENG,1987.25
2012-01-01,ARG,1954.57
2012-01-01,POR,1946.19
2012-01-01,CRO,1914.95
2012-01-01,ITA,1908.7
2012-01-01,JPN,1895.95
2012-01-01,FRA,1887.31
2012-01-01,AUS,1883.95
2012-01-01,MEX,1864.82
2012-01-01,SWE,1854.86
2012-01-01,CIV,1840.47
2012-01-01,KOR,1838.85
2012-01-01,EGY,1836.46
2012-01-01,IRN,1832.54
2012-01-01,ECU,1818.45
2012-01-01,COL,1812.46
2012-01-01,GHA,1810.57
2012-01-01,TUR,1809.67
2012-01-01,PAR,1807.88
2012-01-01,SUI,1805.64
2012-01-01,CZE,1801.04
2012-01-01,USA,1776.85
2012-01-01,NOR,1774.85
2012-01-01,BEL,1748.01
2012-01-01,RSA,1745.57
2012-01-01,PAN,1739.9
2012-01-01,SCO,1719.18
2012-01-01,BIH,1715.97
2012-01-01,TUN,1697.21
2012-01-01,MAR,1685.09
2012-01-01,KSA,1678.75
2012-01-01,SEN,1675.92
2012-01-01,IRQ,1675.05
2012-01-01,UZB,1665.94
2012-01-01,JAM,1664.17
2012-01-01,JOR,1652.03
2012-01-01,CAN,1640.72
2012-01-01,NZL,1633.91
2012-01-01,QAT,1623.97
2012-01-01,AUT,1622.87
2012-01-01,ALG,1566.39
2012-01-01,CPV,1507.6
2012-01-01,HAI,1495.81
2012-01-01,COD,1494.03
2012-01-01,CUW,1262.44
2012-04-01,ESP,2103.88
2012-04-01,BRA,2089.2
2012-04-01,GER,2086.71
2012-04-01,NED,2080.89
2012-04-01,URU,2000.26
2012-04-01,ENG,1975.73
2012-04-01,ARG,1967.98
2012-04-01,POR,1939.58
2012-04-01,FRA,1910.8
2012-04-01,AUS,1894.52
2012-04-01,ITA,1889.25
2012-04-01,SWE,1889.15
2012-04-01,CRO,1889.13
2012-04-01,CIV,1880.83
2012-04-01,JPN,1875.03
2012-04-01,KOR,1860.54
2012-04-01,PAR,1853.21
2012-04-01,MEX,1851.43
2012-04-01,EGY,1841.0
2012-04-01,COL,1839.17
2012-04-01,ECU,1832.89
2012-04-01,USA,1822.02
2012-04-01,IRN,1817.54
2012-04-01,CZE,1803.26
2012-04-01,SUI,1792.23
2012-04-01,NOR,1790.25
2012-04-01,TUR,1787.43
2012-04-01,BEL,1749.25
2012-04-01,GHA,1749.04
2012-04-01,RSA,1727.21
2012-04-01,SCO,1718.18
2012-04-01,PAN,1716.86
2012-04-01,BIH,1712.78
2012-04-01,JAM,1700.81
2012-04-01,TUN,1685.36
2012-04-01,KSA,1668.18
2012-04-01,IRQ,1665.32
2012-04-01,MAR,1659.35
2012-04-01,UZB,1646.15
2012-04-01,AUT,1645.6
2012-04-01,JOR,1643.41
2012-04-01,QAT,1631.8
2012-04-01,NZL,1621.24
2012-04-01,CAN,1610.8
2012-04-01,SEN,1586.75
2012-04-01,ALG,1576.74
2012-04-01,CPV,1523.59
2012-04-01,COD,1516.22
2012-04-01,HAI,1495.81
2012-04-01,CUW,1262.44
2012-07-01,ESP,2137.03
2012-07-01,GER,2073.05
2012-07-01,BRA,2053.01
2012-07-01,ENG,2006.04
2012-07-01,ARG,2004.32
2012-07-01,URU,1993.32
2012-07-01,POR,1967.97
2012-07-01,NED,1967.55
2012-07-01,ITA,1953.91
2012-07-01,MEX,1916.2
2012-07-01,CRO,1908.98
2012-07-01,JPN,1902.36
2012-07-01,SWE,1898.37
2012-07-01,FRA,1894.22
2012-07-01,CIV,1874.15
2012-07-01,KOR,1864.87
2012-07-01,AUS,1861.44
2012-07-01,TUR,1840.83
2012-07-01,COL,1834.38
2012-07-01,EGY,1831.78
2012-07-01,ECU,1831.72
2012-07-01,PAR,1820.93
2012-07-01,USA,1820.01
2012-07-01,SUI,1811.77
2012-07-01,IRN,1800.76
2012-07-01,CZE,1796.57
2012-07-01,NOR,1787.29
2012-07-01,PAN,1776.71
2012-07-01,BEL,1738.59
2012-07-01,GHA,1735.37
2012-07-01,RSA,1728.59
2012-07-01,TUN,1712.94
2012-07-01,KSA,1709.12
2012-07-01,SCO,1698.22
2012-07-01,BIH,1694.9
2012-07-01,JAM,1684.3
2012-07-01,AUT,1671.86
2012-07-01,IRQ,1667.35
2012-07-01,NZL,1648.36
2012-07-01,JOR,1646.93
2012-07-01,CAN,1630.32
2012-07-01,UZB,1628.87
2012-07-01,MAR,1616.74
2012-07-01,SEN,1613.4
2012-07-01,QAT,1609.47
2012-07-01,ALG,1608.57
2012-07-01,COD,1533.27
2012-07-01,CPV,1508.02
2012-07-01,HAI,1495.81
2012-07-01,CUW,1262.44
2012-10-01,ESP,2165.59
2012-10-01,BRA,2095.55
2012-10-01,GER,2050.39
2012-10-01,ARG,2018.52
2012-10-01,ENG,2010.69
2012-10-01,POR,1982.49
2012-10-01,NED,1958.12
2012-10-01,URU,1945.92
2012-10-01,MEX,1913.43
2012-10-01,FRA,1910.93
2012-10-01,ITA,1909.68
2012-10-01,JPN,1905.94
2012-10-01,COL,1897.88
2012-10-01,SWE,1896.54
2012-10-01,CIV,1882.07
2012-10-01,CRO,1880.65
2012-10-01,ECU,1873.74
2012-10-01,KOR,1864.84
2012-10-01,SUI,1863.01
2012-10-01,USA,1829.47
2012-10-01,EGY,1825.13
2012-10-01,AUS,1811.14
2012-10-01,TUR,1804.67
2012-10-01,BEL,1792.64
2012-10-01,CZE,1774.84
2012-10-01,PAR,1773.54
2012-10-01,IRN,1763.92
2012-10-01,PAN,1763.44
2012-10-01,NOR,1747.89
2012-10-01,BIH,1733.19
2012-10-01,RSA,1733.09
2012-10-01,SCO,1722.73
2012-10-01,JAM,1712.57
2012-10-01,GHA,1706.47
2012-10-01,TUN,1706.1
2012-10-01,AUT,1700.84
2012-10-01,NZL,1694.57
2012-10-01,JOR,1682.25
2012-10-01,IRQ,1676.27
2012-10-01,UZB,1657.8
2012-10-01,CAN,1653.12
2012-10-01,KSA,1646.12
2012-10-01,ALG,1626.46
2012-10-01,SEN,1605.19
2012-10-01,QAT,1587.42
2012-10-01,MAR,1569.57
2012-10-01,COD,1553.2
2012-10-01,HAI,1542.81
2012-10-01,CPV,1541.52
2012-10-01,CUW,1292.66
2013-01-01,ESP,2162.87
2013-01-01,BRA,2089.87
2013-01-01,ARG,2052.74
2013-01-01,GER,2051.46
2013-01-01,NED,1975.62
2013-01-01,ENG,1973.37
2013-01-01,POR,1938.8
2013-01-01,SWE,1932.59
2013-01-01,COL,1930.64
2013-01-01,MEX,1923.58
2013-01-01,FRA,1921.61
2013-01-01,ITA,1914.61
2013-01-01,JPN,1912.16
2013-01-01,CIV,1902.89
2013-01-01,URU,1896.33
2013-01-01,CRO,1893.32
2013-01-01,ECU,1889.15
2013-01-01,SUI,1873.01
2013-01-01,USA,1846.49
2013-01-01,AUS,1834.09
2013-01-01,KOR,1829.51
2013-01-01,BEL,1811.51
2013-01-01,EGY,1811.31
2013-01-01,CZE,1792.1
2013-01-01,PAR,1788.25
2013-01-01,NOR,1783.0
2013-01-01,TUR,1762.33
2013-01-01,IRN,1762.28
2013-01-01,BIH,1758.72
2013-01-01,PAN,1744.24
2013-01-01,NZL,1722.85
2013-01-01,TUN,1721.36
2013-01-01,GHA,1720.6
2013-01-01,RSA,1716.07
2013-01-01,SCO,1689.38
2013-01-01,UZB,1688.35
2013-01-01,AUT,1687.28
