player_id,player_name,birth_date,position,club,base_rating
P-55125,Zeljko Kalac,1972-12-16,Midfielder,,81.3
P-23774,M'Baye Niang,1994-12-19,Forward,,79.0
P-57378,Cristiano Zanetti,1977-04-14,Midfielder,,84.3
P-12476,Carlos Bacca,1986-09-08,Forward,,85.0
P-92939,Andy Barron,1980-12-24,Midfielder,,71.5
P-13271,Suk-young Yun,1990-02-13,Defender,,74.2
P-29212,José Fernando Cuadrado,1985-06-01,Midfielder,,86.5
P-25449,not applicable Nilmar,1984-07-14,Forward,,87.1
P-61793,Iker Casillas,1981-05-20,Midfielder,,78.7
P-81997,Hans Vanaken,1992-08-24,Midfielder,,77.7
P-14862,Luke Wilkshire,1981-10-02,Defender,,75.8
P-83566,Brett Emerton,1979-02-22,Defender,,72.4
P-05164,Lucas Paquetá,1997-08-27,Midfielder,,83.4
P-10501,Phil Foden,2000-05-28,Midfielder,,86.6
P-59548,Magnus Svensson,1969-03-10,Midfielder,,78.0
P-04469,Eric Abidal,1979-09-11,Defender,,83.5
P-33854,Ansu Fati,2002-10-31,Forward,,82.1
P-16557,Ashley Cole,1980-12-20,Defender,,79.1
P-42311,Alessandro Santos,1977-07-20,Midfielder,,82.7
P-74065,Christophe Dugarry,1972-03-24,Forward,,83.9
P-64292,Woo-young Jung,1989-12-14,Midfielder,,78.1
P-84762,Masashi Nakayama,1967-09-23,Forward,,78.8
P-05583,Tobias Linderoth,1979-04-21,Midfielder,,80.4
P-31138,Ben Foster,1983-04-03,Midfielder,,85.2
P-85199,Juan Román Riquelme,1978-06-24,Midfielder,,84.0
P-80043,Pablo Barrera,1987-06-21,Midfielder,,74.9
P-50281,Jean-Jacques Gosso,1983-03-15,Midfielder,,72.4
P-36278,Yoshinori Muto,1992-07-15,Forward,,77.6
P-42706,André-Pierre Gignac,1985-12-05,Forward,,79.4
P-54013,not applicable Paulinho,1988-07-25,Midfielder,,88.1
P-03265,Guido Rodríguez,1994-04-12,Midfielder,,89.2
P-15739,Min-soo Kang,1986-02-14,Defender,,73.6
P-24251,Seigo Narazaki,1976-04-15,Midfielder,,75.4
P-54694,Domenico Criscito,1986-12-30,Defender,,77.2
P-29447,Kook-young Han,1990-04-19,Midfielder,,79.2
P-00668,Mourad Melki,1975-05-09,Midfielder,,72.2
P-46107,Ayoub El Kaabi,1993-06-25,Forward,,80.2
P-45653,Ali Gholizadeh,1996-03-10,Midfielder,,74.4
P-24760,Aníbal Godoy,1990-02-10,Midfielder,,76.4
P-56718,Johan Mjällby,1971-02-09,Defender,,81.0
P-98074,Santi Cazorla,1984-12-13,Midfielder,,81.7
P-50893,Francisco Gabriel de Anda,1971-06-05,Defender,,76.9
P-01416,Jordi Alba,1989-03-21,Defender,,81.8
P-76780,Jin-kyu Kim,1985-02-16,Defender,,81.4
P-08678,Karim Saidi,1983-03-24,Defender,,78.1
P-02795,not applicable Dida,1973-10-07,Midfielder,,81.0
P-71531,Andreas Andersson,1974-04-10,Forward,,77.7
P-71933,Fabian Johnson,1987-12-11,Defender,,76.3
P-09728,Stephen Appiah,1980-12-24,Midfielder,,80.3
P-28801,Emil Krafth,1994-08-02,Defender,,76.3
P-78484,Jules Koundé,1998-11-12,Defender,,85.9
P-91718,not applicable Cafu,1970-06-07,Defender,,79.8
P-85046,Leo Bertos,1981-12-20,Midfielder,,64.9
P-22930,Thomas Meunier,1991-09-12,Defender,,80.9
P-40147,Exequiel Palacios,1998-10-05,Midfielder,,86.9
P-01077,Ismaeel Mohammad,1990-04-05,Defender,,79.9
P-28010,Sergio Busquets,1988-07-16,Midfielder,,82.7
P-61270,Marco Parolo,1985-01-25,Midfielder,,77.0
P-11346,Issam Jebali,1991-12-25,Forward,,73.6
P-48944,Louis Saha,1978-08-08,Forward,,79.4
P-50663,not applicable Bernard,1992-09-08,Forward,,80.9
P-24531,Vahid Amiri,1988-04-02,Midfielder,,75.1
P-42015,Filip Helander,1993-04-22,Defender,,82.6
P-77489,Carlos Peña,1990-03-29,Midfielder,,82.4
P-48903,Matt Turner,1994-06-24,Midfielder,,79.8
P-29415,not applicable Xavi,1980-01-25,Midfielder,,90.0
P-05029,Souleymane Camara,1982-12-22,Forward,,72.9
P-47942,Jung-woo Kim,1982-05-09,Midfielder,,75.7
P-77382,Shogo Taniguchi,1991-07-15,Defender,,85.5
P-99163,Matteo Darmian,1989-12-02,Defender,,79.6
P-64668,Makhtar N'Diaye,1981-12-31,Midfielder,,72.8
P-63363,Marouane Fellaini,1987-11-22,Midfielder,,83.7
P-56023,Karel Poborský,1972-03-30,Midfielder,,81.5
P-54506,Ismail Jakobs,1999-08-17,Defender,,83.5
P-05917,Cho Yu-min,1996-11-17,Defender,,77.7
P-23272,Pejman Montazeri,1983-09-06,Defender,,74.0
P-58907,Ritsu Dōan,1998-06-16,Midfielder,,81.8
P-26566,Yo-han Go,1988-03-10,Defender,,82.8
P-73608,Kim Källström,1982-08-24,Midfielder,,82.4
P-31668,Sidney Govou,1979-07-27,Forward,,88.7
P-06545,Xavier Arreaga,1994-09-28,Defender,,74.5
P-66638,Fredy Guarín,1986-06-30,Midfielder,,85.3
P-04785,Shinji Ono,1979-09-27,Midfielder,,84.4
P-35711,Lamine Gassama,1989-10-20,Defender,,72.9
P-21865,Taha Yassine Khenissi,1992-01-06,Forward,,80.9
P-03949,Emmanuel Pappoe,1981-03-03,Defender,,76.6
P-02595,Takashi Usami,1992-05-06,Midfielder,,75.4
P-46358,Alphonso Davies,2000-11-02,Forward,,72.4
P-41758,not applicable Fernandinho,1985-05-04,Midfielder,,78.9
P-03497,Daisuke Matsui,1981-05-11,Forward,,76.6
P-71071,Dani Carvajal,1992-01-11,Defender,,88.9
P-34636,Pável Pardo,1976-07-26,Midfielder,,78.0
P-29601,not applicable Júnior,1973-06-20,Defender,,85.6
P-09058,Kevin Álvarez,1999-01-15,Defender,,85.1
P-35157,not applicable Juanfran,1985-01-09,Defender,,81.5
P-58954,Hassen Bejaoui,1976-02-14,Midfielder,,83.1
P-97258,Michael Bradley,1987-07-31,Midfielder,,81.6
P-62209,Juan Sebastián Verón,1975-03-09,Midfielder,,83.4
P-28811,Meshaal Barsham,1998-02-14,Midfielder,,78.3
P-89154,Riadh Bouazizi,1973-04-08,Midfielder,,79.2
P-57100,Ahmed Alaaeldin,1993-01-31,Forward,,72.8
P-29398,Gonzalo Higuaín,1987-12-10,Forward,,77.6
P-50718,Michael Carrick,1981-07-28,Midfielder,,82.3
P-66908,Craig Moore,1975-12-12,Defender,,82.6
P-06446,not applicable Rodrygo,2001-01-09,Forward,,85.8
P-36515,Javier Hernández,1988-06-01,Forward,,80.9
P-39942,Takefusa Kubo,2001-06-04,Midfielder,,75.3
P-17986,Khadim N'Diaye,1985-04-05,Midfielder,,82.4
P-25741,Youssef Msakni,1990-10-28,Forward,,73.3
P-47539,Vahid Hashemian,1976-07-21,Forward,,82.4
P-97838,Shojae Khalilzadeh,1989-05-14,Defender,,77.5
P-60159,Alex Wilkinson,1984-08-13,Defender,,74.7
P-10313,Simon Mignolet,1988-03-06,Midfielder,,77.4
P-31813,Mubarak Wakaso,1990-07-25,Midfielder,,82.0
P-56299,Sang-sik Kim,1976-12-17,Defender,,83.5
P-70483,Gabriel Martinelli,2001-06-18,Forward,,84.4
P-06468,Giovanny Espinoza,1977-04-12,Defender,,77.3
P-35179,Atsuto Uchida,1988-03-27,Defender,,82.7
P-71113,Jonathan Spector,1986-03-01,Defender,,82.0
P-75763,Guy Demel,1981-06-13,Defender,,80.8
P-30568,Teddy Lučić,1973-04-15,Defender,,80.1
P-30306,Edwin Tenorio,1976-06-16,Midfielder,,83.1
P-29080,Carlos Tevez,1984-02-05,Forward,,83.3
P-96178,Earnie Stewart,1969-03-28,Midfielder,,80.8
P-95458,Ivan Vicelich,1976-09-03,Defender,,75.6
P-09877,Johan Vásquez,1998-10-22,Defender,,86.0
P-22756,José Juan Vázquez,1988-03-14,Midfielder,,79.8
P-13973,Gonzalo Plata,2000-11-01,Midfielder,,84.9
P-69594,Steve Mandanda,1985-03-28,Midfielder,,79.8
P-26200,Claudio Husaín,1974-11-20,Midfielder,,85.7
P-80680,Youri Djorkaeff,1968-03-09,Midfielder,,84.9
P-31806,Kamal Miller,1997-05-16,Defender,,71.5
P-13053,Alireza Haghighi,1988-05-02,Midfielder,,81.0
P-13917,Manuel Vidrio,1972-08-23,Defender,,80.1
P-14179,Antoine Semenyo,2000-01-07,Forward,,83.2
P-29399,Edwin Villafuerte,1979-03-12,Midfielder,,75.3
P-71661,Fernando Torres,1984-03-20,Forward,,79.8
P-01538,Alexander Mejía,1988-07-11,Midfielder,,76.5
P-61670,Hamed Namouchi,1984-01-12,Midfielder,,79.6
P-23101,Álex Aguinaga,1968-07-09,Midfielder,,79.8
P-02174,Diego Placente,1977-04-24,Defender,,81.7
P-54137,Mehdi Carcela,1989-07-01,Midfielder,,75.5
P-87702,Raouf Bouzaiene,1970-08-16,Defender,,73.5
P-37314,Rodrigo De Paul,1994-05-24,Midfielder,,78.8
P-51931,Víctor Valdés,1982-01-14,Midfielder,,89.0
P-70144,not applicable Joaquín,1981-07-21,Midfielder,,78.7
P-01169,Aron Jóhannsson,1990-11-10,Forward,,84.8
P-32139,Daniel Davari,1988-01-06,Midfielder,,74.0
P-65298,Ergün Penbe,1972-05-17,Midfielder,,82.8
P-92891,Moustapha Name,1995-05-05,Defender,,74.7
P-10357,Na Sang-ho,1996-08-12,Midfielder,,76.1
P-44035,Abdoulaye Diallo,1992-03-30,Midfielder,,80.3
P-34018,Seon-min Moon,1992-06-09,Midfielder,,78.3
P-67189,Albert Adomah,1987-12-13,Midfielder,,72.1
P-96694,Jesús Manuel Corona,1993-01-06,Midfielder,,77.8
P-90626,Pape Abou Cissé,1995-09-14,Defender,,79.7
P-83293,Ali Gabr,1989-01-01,Defender,,82.2
P-73694,Jackson Porozo,2000-08-04,Defender,,83.0
P-30993,Ludwig Augustinsson,1994-04-21,Defender,,79.7
P-60564,Javad Kazemian,1981-04-23,Forward,,82.2
P-60052,Pablo Cavallero,1974-04-13,Midfielder,,79.8
P-73344,Pablo Ibáñez,1981-08-03,Defender,,81.5
P-32986,Emir Mkademi,1978-08-20,Defender,,77.9
P-77827,Daniel Schmidt,1992-02-03,Midfielder,,82.9
P-87016,Wellington Sánchez,1974-06-19,Midfielder,,78.9
P-62722,not applicable Ronaldo,1976-09-18,Forward,,86.5
P-00339,not applicable Rodrigo,1991-03-06,Forward,,87.7
P-85116,Cristian Pavón,1996-01-21,Midfielder,,78.2
P-59777,Angelo Di Livio,1966-07-26,Midfielder,,79.3
P-66615,Mikaël Silvestre,1977-08-09,Defender,,82.8
P-24935,Tony Popovic,1973-07-04,Defender,,83.1
P-08834,Eliaquim Mangala,1991-02-13,Defender,,88.8
P-96497,Mohammed Rabiu,1989-12-31,Midfielder,,72.6
P-27627,Giampaolo Pazzini,1984-08-02,Forward,,81.0
P-09658,Thibaut Courtois,1992-05-11,Midfielder,,88.3
P-20971,Rashid Sumaila,1992-12-18,Defender,,73.3
P-11675,Danny Vukovic,1985-03-27,Midfielder,,78.3
P-36212,César Montes,1997-02-24,Defender,,79.8
P-79130,Fatih Akyel,1977-12-26,Defender,,79.5
P-59837,Marcus Rashford,1997-10-31,Forward,,80.9
P-30651,not applicable Sinha,1976-05-23,Midfielder,,78.9
P-95847,Aaron Mooy,1990-09-15,Midfielder,,72.1
P-53590,Trevor Sinclair,1973-03-02,Midfielder,,76.5
P-10221,Ola Toivonen,1986-07-03,Forward,,84.1
P-25989,Aymen Mathlouthi,1984-09-14,Midfielder,,77.5
P-46506,Pontus Jansson,1991-02-13,Defender,,75.1
P-21820,Salis Abdul Samed,2000-03-26,Midfielder,,78.4
P-05758,Javi Martínez,1988-09-02,Midfielder,,78.9
P-33520,Laurent Ciman,1985-08-05,Defender,,77.0
P-59372,Augusto Porozo,1974-04-13,Defender,,84.8
P-60008,Scott Chipperfield,1975-12-30,Midfielder,,78.2
P-85860,Mehdi Taremi,1992-07-18,Forward,,77.7
P-97698,Alex Sandro,1991-01-26,Defender,,80.9
P-34448,José Luis Rodríguez,1998-06-19,Midfielder,,80.2
P-29075,Júlio Baptista,1981-10-01,Midfielder,,84.0
P-71080,Brian Ching,1978-05-24,Forward,,76.2
P-57240,Nicolas Anelka,1979-03-14,Forward,,78.0
P-06280,not applicable Vampeta,1974-03-13,Midfielder,,88.8
P-56069,Timothy Castagne,1995-12-05,Midfielder,,83.4
P-70650,not applicable Marcelo,1988-05-12,Defender,,88.8
P-29462,Marcus Tulio Tanaka,1981-04-24,Defender,,83.7
P-28485,Mariano Pernía,1977-05-04,Defender,,79.1
P-18444,Nahuel Guzmán,1986-02-10,Midfielder,,87.2
P-19165,Fredrik Stenman,1983-06-02,Defender,,84.0
P-15064,Mitchell Langerak,1988-08-22,Midfielder,,78.6
P-19888,Hernán Crespo,1975-07-05,Forward,,85.8
P-83363,Dele Alli,1996-04-11,Midfielder,,83.2
P-87765,Oguchi Onyewu,1982-05-13,Defender,,75.9
P-94563,Fakhreddine Ben Youssef,1991-06-23,Forward,,78.9
P-02673,Omar Diallo,1972-09-28,Midfielder,,75.3
P-13354,not applicable Robinho,1984-01-25,Forward,,82.0
P-08714,Kristoffer Nordfeldt,1989-06-23,Midfielder,,76.4
P-22071,Magnus Kihlstedt,1972-02-29,Midfielder,,82.6
P-52418,not applicable Isco,1992-04-21,Midfielder,,81.9
P-85472,Dedryck Boyata,1990-11-28,Defender,,79.5
P-92932,Oswaldo Sánchez,1973-09-21,Midfielder,,85.0
P-92771,Mario Yepes,1976-01-13,Defender,,76.0
P-91983,José Calderón,1985-08-14,Midfielder,,79.0
P-01987,Jorge Torres Nilo,1988-01-16,Defender,,82.6
P-14360,Kim Min-jae,1996-11-15,Defender,,82.3
P-55405,Hossein Kaebi,1985-09-23,Defender,,72.6
P-95616,James Milner,1986-01-04,Midfielder,,76.5
P-25925,Cameron Carter-Vickers,1997-12-31,Defender,,75.8
P-11275,Júlio César,1979-09-03,Midfielder,,82.0
P-35312,Erik Edman,1978-11-11,Defender,,78.6
P-27582,Leandro Paredes,1994-06-29,Midfielder,,80.9
P-65381,Ben Halloran,1992-06-14,Midfielder,,80.5
P-75522,Aaron Long,1992-10-12,Defender,,79.9
P-05990,Reza Haghighi,1989-02-01,Midfielder,,77.3
P-26943,Robin Olsen,1990-01-08,Midfielder,,83.3
P-46497,Emre Belözoğlu,1980-09-07,Midfielder,,81.0
P-93316,Naif Al-Hadhrami,2001-07-18,Midfielder,,79.8
P-10960,Tony Lochhead,1982-01-12,Defender,,65.8
P-89248,not applicable Ederson,1993-08-17,Midfielder,,86.3
P-86909,Junya Ito,1993-03-09,Midfielder,,81.6
P-00981,Federico Fazio,1987-03-17,Defender,,87.5
P-84787,Declan Rice,1999-01-14,Midfielder,,82.0
P-89297,Gerardo Torrado,1979-04-30,Midfielder,,74.3
P-12548,Carlos Bocanegra,1979-05-25,Defender,,85.2
P-09246,Ashley Young,1985-07-09,Defender,,76.9
P-56347,Hernán Galíndez,1987-03-30,Midfielder,,78.4
P-22075,Adam Lallana,1988-05-10,Midfielder,,83.3
P-02842,Eddie Pope,1973-12-24,Defender,,80.6
P-50318,Yong-dae Kim,1979-10-11,Midfielder,,83.4
P-89710,Steven Vitória,1987-01-11,Defender,,73.6
P-50944,Jamie Carragher,1978-01-28,Defender,,79.9
P-08312,Isaac Kiese Thelin,1992-06-24,Forward,,76.6
P-87604,Akira Kaji,1980-01-13,Defender,,74.7
P-46519,Young-pyo Lee,1977-04-23,Defender,,82.9
P-29298,Germán Pezzella,1991-06-27,Defender,,84.6
P-61413,Wout Faes,1998-04-03,Defender,,80.1
P-53409,Joel King,2000-10-30,Defender,,78.4
P-86132,Dave Mulligan,1982-03-24,Midfielder,,72.2
P-42575,Mohamed Ali Ben Romdhane,1999-09-06,Midfielder,,72.3
P-09461,Benny Feilhaber,1985-01-19,Midfielder,,84.5
P-99466,Didier Drogba,1978-03-11,Forward,,79.6
P-08544,Arthur Boka,1983-04-02,Defender,,74.1
P-31812,Fidel Martínez,1990-02-15,Midfielder,,78.1
P-35019,Salif Diao,1977-02-10,Midfielder,,83.9
P-43921,Salem Al-Hajri,1996-04-10,Midfielder,,70.7
P-51689,Rogelio Funes Mori,1991-03-05,Forward,,74.5
P-87786,Saman Ghoddos,1993-09-06,Forward,,81.4
P-79316,Matthew Amoah,1980-10-24,Forward,,73.9
P-23330,Selim Amallah,1996-11-15,Midfielder,,79.9
P-20963,Rory Fallon,1982-03-20,Forward,,76.6
P-82056,Seifeddine Jaziri,1993-02-12,Forward,,81.6
P-04455,Ümit Özat,1976-10-30,Defender,,84.2
P-32949,Musab Kheder,1993-01-01,Defender,,79.7
P-72011,Eden Hazard,1991-01-07,Midfielder,,80.4
P-61229,Néicer Reasco,1977-07-23,Defender,,80.3
P-48480,Danny Rose,1990-07-02,Defender,,79.6
P-17035,Marco Delvecchio,1973-04-07,Forward,,82.5
P-02461,Israel Castro,1980-12-29,Midfielder,,85.2
P-26616,Jung-hwan Ahn,1976-01-27,Forward,,77.2
P-45524,Glen Moss,1983-01-19,Midfielder,,69.9
P-37275,Mile Jedinak,1984-08-03,Midfielder,,77.3
P-88203,Matías Almeyda,1973-12-21,Midfielder,,78.4
P-44934,Yaya Touré,1983-05-13,Midfielder,,75.7
P-16154,Mehrzad Madanchi,1982-10-12,Midfielder,,82.1
P-97493,not applicable Fagner,1989-06-11,Defender,,78.7
P-84406,Ashkan Dejagah,1986-07-05,Midfielder,,78.9
P-64864,Aaron Lennon,1987-04-16,Midfielder,,85.9
P-94928,Alfredo Talavera,1982-09-18,Midfielder,,82.8
P-77047,Giovani dos Santos,1989-05-11,Forward,,75.4
P-94095,not applicable Victor,1983-01-21,Midfielder,,87.9
P-73834,Leander Dendoncker,1995-04-15,Defender,,86.7
P-11915,Tsuneyasu Miyamoto,1977-02-07,Defender,,75.2
P-89984,Takashi Inui,1988-06-02,Midfielder,,74.1
P-81427,Pablo Sarabia,1992-05-11,Forward,,89.8
P-40137,not applicable Danilo,1991-07-15,Defender,,88.1
P-77757,Eric Addo,1978-11-12,Defender,,79.9
P-38529,Néstor Araujo,1991-08-29,Defender,,82.8
P-57529,Simone Perrotta,1977-09-17,Midfielder,,87.0
P-15222,Sun-hong Hwang,1968-07-14,Forward,,79.5
P-71285,Florian Thauvin,1993-01-26,Forward,,85.4
P-68329,Andreas Jakobsson,1972-10-06,Defender,,80.8
P-72611,Jeremy Brockie,1987-10-07,Midfielder,,65.6
P-98486,Ricardo Osorio,1980-03-30,Defender,,84.9
P-65498,Filipe Luís,1985-08-09,Defender,,77.8
P-52358,Gert Verheyen,1970-09-20,Forward,,77.3
P-38074,Clint Mathis,1976-11-25,Forward,,78.5
P-00447,Darius Vassell,1980-06-13,Forward,,85.8
P-94596,Moussa Konaté,1993-04-03,Forward,,79.7
P-78533,Hakan Ünsal,1973-05-14,Defender,,74.2
P-69019,Enzo Pérez,1986-02-22,Midfielder,,77.8
P-84542,Gabriel Batistuta,1969-02-01,Forward,,79.5
P-39063,Jack Wilshere,1992-01-01,Midfielder,,78.0
P-68042,Carlos Vela,1989-03-01,Forward,,81.4
P-30206,Daizen Maeda,1997-10-20,Forward,,77.2
P-75923,Amara Traoré,1965-09-25,Forward,,79.5
P-69530,Bacary Sagna,1983-02-14,Defender,,84.9
P-74688,Bruno Guimarães,1997-11-16,Midfielder,,86.1
P-11718,Formose Mendy,2001-01-02,Defender,,84.1
P-53821,Michael Svensson,1975-11-25,Defender,,73.3
P-45956,Gilberto Silva,1976-10-07,Midfielder,,86.5
P-45258,Christian Panucci,1973-04-12,Defender,,87.2
P-46913,Takuma Asano,1994-11-10,Forward,,82.0
P-09884,Jérémy Toulalan,1983-09-10,Midfielder,,88.0
P-77556,Pedro Geromel,1985-09-21,Defender,,84.9
P-92547,Jesús Arellano,1973-05-08,Forward,,79.0
P-05459,Ariel Garcé,1979-07-14,Defender,,84.7
P-15674,Jude Bellingham,2003-06-29,Midfielder,,76.5
P-64146,Reza Enayati,1976-09-23,Forward,,73.0
P-64077,Kylian Mbappé,1998-12-20,Forward,,82.8
P-84022,Freddie Ljungberg,1977-04-16,Midfielder,,80.8
P-68131,Haji Wright,1998-03-27,Forward,,82.6
P-67516,Hwang In-beom,1996-09-20,Midfielder,,74.8
P-63618,Christian Benítez,1986-05-01,Forward,,73.6
P-91357,Gabriel Milito,1980-09-07,Defender,,84.5
P-94579,Baba Rahman,1994-07-02,Defender,,79.8
P-62621,not applicable Willian,1988-08-09,Midfielder,,86.2
P-97275,Lucas Vázquez,1991-07-01,Forward,,82.8
P-79882,Rémy Cabella,1990-03-08,Midfielder,,85.8
P-46553,Mbark Boussoufa,1984-08-15,Midfielder,,76.5
P-16541,Leandro Cufré,1978-05-09,Defender,,85.0
P-86056,Zdeněk Grygera,1980-05-14,Defender,,83.8
P-01292,Alberto Aquilani,1984-07-07,Midfielder,,83.8
P-37001,Mamadou Loum,1996-12-30,Midfielder,,74.9
P-57586,Ayase Ueda,1998-08-28,Forward,,84.6
P-98775,Alireza Jahanbakhsh,1993-08-11,Forward,,73.2
P-64056,Yuki Soma,1997-02-25,Midfielder,,81.3
P-34977,Omar Bravo,1980-03-04,Forward,,84.6
P-36964,Shinji Kagawa,1989-03-17,Midfielder,,81.1
P-91029,Mitchell Duke,1991-01-18,Forward,,78.7
P-26546,Edson Álvarez,1997-10-24,Defender,,82.8
P-55739,Vahid Talebloo,1982-05-26,Midfielder,,82.2
P-32599,Paik Seung-ho,1997-03-17,Midfielder,,83.2
P-03144,Luis Tejada,1982-03-28,Forward,,72.1
P-07807,Mateus Uribe,1991-03-21,Midfielder,,83.9
P-40619,Azzedine Ounahi,2000-04-19,Midfielder,,77.2
P-51894,Fernando Gago,1986-04-10,Midfielder,,88.5
P-17506,Seiichiro Maki,1980-08-07,Forward,,84.1
P-90087,Mile Sterjovski,1979-05-27,Midfielder,,74.0
P-26051,Ban-suk Oh,1988-05-20,Defender,,78.8
P-47506,Tarek Thabet,1971-08-16,Defender,,76.1
P-04221,Antonio Cassano,1982-07-12,Forward,,77.3
P-23846,Otto Addo,1975-06-09,Forward,,81.8
P-02778,Saber Khalifa,1986-10-14,Forward,,79.0
P-26858,Josip Skoko,1975-12-10,Midfielder,,81.8
P-69103,Marco Amelia,1982-04-02,Midfielder,,77.8
P-17509,Paul Pogba,1993-03-15,Midfielder,,81.8
P-54675,Patricio Urrutia,1978-10-15,Midfielder,,76.4
P-81689,Ahmed Hegazi,1991-01-25,Defender,,80.6
P-76835,Pape Matar Sarr,2002-09-14,Midfielder,,84.3
P-89217,Harry Souttar,1998-10-22,Defender,,71.8
P-13975,Michy Batshuayi,1993-10-02,Forward,,83.9
P-06338,Yannick Carrasco,1993-09-04,Midfielder,,84.4
P-60945,Ben Olsen,1977-05-03,Midfielder,,74.6
P-00065,Ariel Ortega,1974-03-04,Midfielder,,83.1
P-78745,Cristián Zapata,1986-09-30,Defender,,81.4
P-28296,Tae-hwi Kwak,1981-07-08,Defender,,79.2
P-29757,Jin-hyeon Kim,1987-07-06,Midfielder,,74.6
P-00597,Badr Benoun,1993-09-30,Defender,,82.8
P-59039,John Aloisi,1976-02-05,Forward,,78.3
P-70046,Ghasem Haddadifar,1983-07-12,Midfielder,,74.5
P-88043,John O'Brien,1977-08-29,Midfielder,,76.7
P-43736,Tony Meola,1969-02-21,Midfielder,,75.1
P-16576,Ayrton Preciado,1994-07-17,Midfielder,,82.4
P-76440,Aaron Clapham,1987-01-01,Midfielder,,66.1
P-68842,Ali Karimi,1994-02-11,Midfielder,,79.1
P-09569,Ghailene Chaalali,1994-02-28,Forward,,80.0
P-58415,Alou Diarra,1981-07-15,Midfielder,,83.7
P-48265,Shaq Moore,1996-11-02,Defender,,79.5
P-55451,Mariano Andújar,1983-07-30,Midfielder,,89.2
P-31283,Jean-Jacques Tizié,1972-09-07,Midfielder,,72.6
P-49915,David Wotherspoon,1990-01-16,Midfielder,,77.0
P-84722,Byung-ji Kim,1970-04-08,Midfielder,,82.0
P-29705,Miguel Ángel Ponce,1989-04-12,Defender,,79.6
P-14290,Harry Kewell,1978-09-22,Forward,,77.6
P-48722,Kanga Akalé,1981-03-07,Midfielder,,76.3
P-63620,Jesse Lingard,1992-12-15,Midfielder,,77.3
P-14259,Emerse Faé,1984-01-24,Midfielder,,74.4
P-76755,Gabriel Caballero,1971-02-05,Midfielder,,80.2
P-74261,not applicable Rivaldo,1972-04-19,Midfielder,,80.7
P-93750,Jonathan Mensah,1990-07-13,Defender,,80.8
P-68803,William Gallas,1977-08-17,Defender,,78.5
P-35706,Junior Hoilett,1990-06-05,Midfielder,,76.6
P-99473,Fabio Grosso,1977-11-28,Defender,,82.0
P-27079,Wajdi Kechrida,1995-11-05,Defender,,72.7
P-79993,Kazuyuki Toda,1977-12-30,Midfielder,,84.4
P-17974,Anthony Vanden Borre,1987-10-24,Defender,,77.7
P-18222,Marcos Rojo,1990-03-20,Defender,,86.1
P-65804,Ousmane Viera,1986-12-21,Defender,,76.0
P-61927,not applicable Doni,1979-10-22,Midfielder,,86.3
P-43222,Paolo Maldini,1968-06-26,Defender,,79.5
P-80505,Amir Abedzadeh,1993-04-26,Midfielder,,79.4
P-28492,Hossein Hosseini,1992-06-30,Midfielder,,77.8
P-82054,Hashem Beikzadeh,1984-01-22,Defender,,78.5
P-36870,Sergio Agüero,1988-06-02,Forward,,84.6
P-82657,Bechir Ben Saïd,1992-11-29,Midfielder,,75.6
P-87169,Cho Gue-sung,1998-01-25,Forward,,73.3
P-95273,DeAndre Yedlin,1993-07-09,Defender,,80.4
P-85878,Giovanni Reyna,2002-11-13,Forward,,75.4
P-94271,Unai Simón,1997-06-11,Midfielder,,82.3
P-74337,Thorgan Hazard,1993-03-29,Midfielder,,80.8
P-65907,Christian Wilhelmsson,1979-12-08,Midfielder,,80.4
P-09867,Théo Hernandez,1997-10-06,Defender,,81.2
P-18963,Bum-young Lee,1989-04-02,Midfielder,,76.0
P-20643,Iván Helguera,1975-03-18,Midfielder,,79.1
P-07153,Thomas Lemar,1995-11-12,Forward,,79.0
P-84536,Brad Jones,1982-03-19,Midfielder,,76.9
P-00052,not applicable Ró-Ró,1990-08-06,Defender,,70.5
P-68016,not applicable Richarlison,1997-05-10,Forward,,82.2
P-66228,Carlos Sánchez,1986-02-06,Midfielder,,82.9
P-23972,Radoslav Kováč,1979-11-11,Defender,,82.8
P-21495,Alberto García Aspe,1967-05-11,Midfielder,,85.1
P-49997,Renato Augusto,1988-02-08,Midfielder,,89.1
P-83642,Oribe Peralta,1984-01-12,Forward,,82.6
P-64125,Younès Belhanda,1990-02-25,Midfielder,,84.0
P-32431,Matteo Guendouzi,1999-04-14,Midfielder,,78.7
P-04349,David Jarolím,1979-05-17,Midfielder,,74.8
P-22110,Jassem Gaber,2002-02-20,Midfielder,,80.1
P-06614,Kingsley Coman,1996-06-13,Forward,,85.6
P-89321,Maya Yoshida,1988-08-24,Defender,,81.4
P-79202,Hamdi Kasraoui,1983-01-18,Midfielder,,79.3
P-82213,Khosro Heydari,1983-09-14,Defender,,72.2
P-76191,Brad Friedel,1971-05-18,Midfielder,,82.4
P-57021,Grégory Coupet,1972-12-31,Midfielder,,83.5
P-15858,Hassen Gabsi,1974-02-23,Midfielder,,80.4
P-56448,Isaac Vorsah,1988-06-21,Defender,,79.3
P-30878,Jan Polák,1981-03-14,Midfielder,,77.0
P-23800,Rubén Baraja,1975-07-11,Midfielder,,82.7
P-62858,Abolfazl Jalali,1998-06-26,Defender,,83.0
P-53716,Javier Zanetti,1973-08-10,Defender,,77.6
P-75361,Anice Badri,1990-09-18,Midfielder,,77.1
